	sourcepage	rebuttalpage
9233	/content/6/11/1006	/content/6/11/1000
9234	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1371037/	/content/6/11/1000
9236	http://www.sciencedirect.com/science/article/pii/S0531556503001554	http://www.readcube.com/articles/10.1038/sj.embor.7400555
9237	http://www.ncbi.nlm.nih.gov/pubmed/12954478	http://www.readcube.com/articles/10.1038/sj.embor.7400555
9238	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1369265/	http://www.readcube.com/articles/10.1038/sj.embor.7400555
9239	http://embor.embopress.org/content/6/S1/S49	http://www.readcube.com/articles/10.1038/sj.embor.7400555
9240	http://onlinelibrary.wiley.com/doi/10.1038/sj.embor.7400399/abstract	http://www.readcube.com/articles/10.1038/sj.embor.7400555
9250	http://foodbabe.com/2014/06/17/not-so-fast-beer-companies-why-arent-you-disclosing-these-additives/	http://blog.timesunion.com/beer/did-the-food-babe-really-beat-the-major-macro-breweries/2622/
9251	http://foodbabe.com/2014/06/12/breaking-news-anheuser-busch-agrees-to-post-ingredients-online/	http://blog.timesunion.com/beer/did-the-food-babe-really-beat-the-major-macro-breweries/2622/
9252	http://foodbabe.com/2014/06/11/anheuser-busch-miller-coors-tell-us-whats-beer/	http://blog.timesunion.com/beer/did-the-food-babe-really-beat-the-major-macro-breweries/2622/
9253	http://abcnews.go.com/Health/food-babe-petitions-beer-makers-disclose-additives/story?id=24085296	http://blog.timesunion.com/beer/did-the-food-babe-really-beat-the-major-macro-breweries/2622/
9254	http://www.chicagotribune.com/business/breaking/chi-beer-ingredients-petition-20140611,0,86312.story	http://blog.timesunion.com/beer/did-the-food-babe-really-beat-the-major-macro-breweries/2622/
9255	http://www.bizjournals.com/chicago/news/2014/06/11/the-food-babe-wants-answers-from-millercoors-and.html?page=all	http://blog.timesunion.com/beer/did-the-food-babe-really-beat-the-major-macro-breweries/2622/
9256	http://foodbabe.com/2014/06/17/not-so-fast-beer-companies-why-arent-you-disclosing-these-additives/	http://maureenogle.com/maureen-ogle/2013/08/18/whats-in-your-beer-or-the-dangers-of-dumbassery
9257	http://foodbabe.com/2014/06/12/breaking-news-anheuser-busch-agrees-to-post-ingredients-online/	http://maureenogle.com/maureen-ogle/2013/08/18/whats-in-your-beer-or-the-dangers-of-dumbassery
9258	http://foodbabe.com/2014/06/11/anheuser-busch-miller-coors-tell-us-whats-beer/	http://maureenogle.com/maureen-ogle/2013/08/18/whats-in-your-beer-or-the-dangers-of-dumbassery
9259	http://abcnews.go.com/Health/food-babe-petitions-beer-makers-disclose-additives/story?id=24085296	http://maureenogle.com/maureen-ogle/2013/08/18/whats-in-your-beer-or-the-dangers-of-dumbassery
9260	http://www.chicagotribune.com/business/breaking/chi-beer-ingredients-petition-20140611,0,86312.story	http://maureenogle.com/maureen-ogle/2013/08/18/whats-in-your-beer-or-the-dangers-of-dumbassery
9261	http://www.bizjournals.com/chicago/news/2014/06/11/the-food-babe-wants-answers-from-millercoors-and.html?page=all	http://maureenogle.com/maureen-ogle/2013/08/18/whats-in-your-beer-or-the-dangers-of-dumbassery
9262	http://www.helsesjokolade.net/	http://tjomlid.com/2012/06/26/xocai-en-stygg-historie-om-norsk-sjokolademafia/
9263	http://www.bdlive.co.za/opinion/columnists/2014/06/18/medicines-rules-are-insulting-to-consumers	http://synapses.co.za/cam-regulations-draconian-misleading-insulting-leon-louw/
9264	http://www.burlingtonfreepress.com/story/news/politics/2014/06/12/gma-sues-vt-gmo-law/10389209/	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9265	http://www.nbcnews.com/news/us-news/ben-jerrys-supports-vermont-gmo-labeling-fight-n132571	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9266	http://www.washingtonpost.com/blogs/govbeat/wp/2014/04/29/how-vermont-plans-to-defend-the-nations-first-gmo-law/	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9267	http://www.cnn.com/2014/05/08/health/vermont-gmo-labeling/	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9268	http://www.alternet.org/story/154855/monsanto_threatens_to_sue_vermont_if_legislators_pass_a_bill_requiring_gmo_food_to_be_labeled	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9269	http://www.reuters.com/article/2014/06/12/vermont-gmo-idUSL2N0OT20620140612	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9270	http://theantimedia.org/monsanto-sues-vermont-claims-first-ever-gmo-labeling-law-in-u-s-violates-free-speech/	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9271	http://indiancountrytodaymedianetwork.com/2014/06/04/monsanto-set-sue-vermont-requiring-gmo-labeling-155139	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9272	http://www.rawstory.com/rs/2012/04/06/monsanto-threatens-legal-action-over-vermont-gmo-labeling-bill/	http://rationalityunleashed.net/2014/06/18/fraud-misinformation-and-the-gmo-labeling-law-in-vermont/
9274	http://transcripts.cnn.com/TRANSCRIPTS/1406/15/rs.01.html	http://www.fair.org/blog/2014/06/17/famous-war-correspondent-explains-why-hes-still-wrong-on-iraq/?utm_source=rss&utm_medium=rss&utm_campaign=famous-war-correspondent-explains-why-hes-still-wrong-on-iraq
9275	http://www.nytimes.com/2003/03/19/international/middleeast/19BAGH.html	http://www.fair.org/blog/2014/06/17/famous-war-correspondent-explains-why-hes-still-wrong-on-iraq/?utm_source=rss&utm_medium=rss&utm_campaign=famous-war-correspondent-explains-why-hes-still-wrong-on-iraq
9276	http://www.nytimes.com/2003/04/04/international/worldspecial/04BAGH.html	http://www.fair.org/blog/2014/06/17/famous-war-correspondent-explains-why-hes-still-wrong-on-iraq/?utm_source=rss&utm_medium=rss&utm_campaign=famous-war-correspondent-explains-why-hes-still-wrong-on-iraq
9277	http://online.wsj.com/articles/dick-cheney-and-liz-cheney-the-collapsing-obama-doctrine-1403046522	http://thinkprogress.org/world/2014/06/18/3450243/cheney-iraq-wsj/
9278	http://www.telegraph.co.uk/health/healthnews/10768847/Even-casual-use-of-cannabis-alters-brain-warn-scientists.html	http://ryankonky.wordpress.com/2014/04/16/cannabis-wont-turn-your-brain-mushy-but-reading-the-telegraphs-junk-science-certainly-will/
9279	http://www.npr.org/blogs/health/2013/09/20/224507654/how-many-die-from-medical-mistakes-in-u-s-hospitals	http://skepticalscalpel.blogspot.com/2013/09/medical-errors-and-deaths-is-problem.html
9280	http://www.npr.org/blogs/health/2013/09/20/224507654/how-many-die-from-medical-mistakes-in-u-s-hospitals	http://www.skepdic.com/refuge/bunk10.html
9281	http://www.detoxmychild.org/	http://kidshealth.org/parent/general/body/fact_myth_immunizations.html#
9291	http://thespiritscience.net/2014/06/17/ninth-grade-girls-show-plants-wont-grow-near-wi-fi-routers/	http://www.pepijnvanerp.nl/2013/05/danish-school-experiment-with-wifi-routers-and-garden-cress-good-example-of-bad-science/
9292	http://www.whfoods.com/genpage.php?tname=foodspice&dbid=78	http://www.sciencebasedmedicine.org/turmeric-tasty-in-curry-questionable-as-medicine/
9293	http://foodbabe.com/2013/09/19/100-all-natural-products-can-be-chock-full-of-gmos/#more-14454	http://foodentists.com/2014/06/19/100-food-babe-can-be-chock-full-of-misinformation/
9294	http://fallibleblogma.com/index.php/when-does-science-say-human-life-begins/	http://rationalwiki.org/wiki/When_does_life_begin%3F
9296	http://rationalityunleashed.net/2014/06/12/deconstructing-mens-rights-activism/	http://news.mensactivism.org/node/5632
9297	http://rationalityunleashed.net/2014/06/12/deconstructing-mens-rights-activism/	http://mensrightsassociation.org/joomla/index.php?option=com_content&view=article&id=46&Itemid=53
9298	http://rationalityunleashed.net/2014/06/12/deconstructing-mens-rights-activism/	http://www.nationalcenterformen.org/page3.shtml
9299	http://timesofindia.indiatimes.com/city/mumbai/Homoeopathy-pills-as-effective-as-painkillers-finds-study/articleshow/33518170.cms	http://scienceblogs.com/insolence/2012/12/17/just-how-stupid-do-homeopaths-think-we-are/
9300	http://www.bdlive.co.za/opinion/columnists/2014/06/18/medicines-rules-are-insulting-to-consumers	http://scienceblogs.com/insolence/2014/06/19/an-astoundingly-bit-of-cam-apologia-from-the-other-side-of-the-world/
9301	http://www.freemarketfoundation.com/issues/let-the-data-speak-the-truth-behind-minimum-wage-laws-globe-asia-april-2014	http://www.nextnewdeal.net/rortybomb/interview-dube-eitc-and-minimum-wage-complements
9302	http://www.freemarketfoundation.com/issues/let-the-data-speak-the-truth-behind-minimum-wage-laws-globe-asia-april-2014	http://krugman.blogs.nytimes.com/2013/02/16/minimum-wage-economics/?_php=true&_type=blogs&_php=true&_type=blogs&_r=1&
9303	https://ksj.mit.edu/tracker/2014/06/cat-people-smarter-than-dog-people-study-should-be-a-hoax-but-probably-isnt/	http://cosmiccogitations.blogspot.com.au/2014/06/cat-and-dog-people-under-attack.html
9304	http://www.usatoday.com/story/news/nation/2014/06/16/starbucks-free-college-tuition/10569971/	http://www.theatlantic.com/education/archive/2014/06/starbucks-grande-plan-to-put-baristas-through-college/373061/
9306	http://washingtonexaminer.com/article/2549790/	http://theincidentaleconomist.com/wordpress/zombie-arguments-defending-the-us-healthcare-system/
9312	http://carm.org/jesus-exist	http://adversusapologetica.wordpress.com/2012/10/14/ten-reasons-to-reject-the-apologetic-1042-source-slogan/
9313	http://www.solarroadways.com/intro.shtml	http://www.eevblog.com/2014/06/20/eevblog-632-solar-roadways-are-bullshit/
9314	https://www.indiegogo.com/projects/solar-roadways	http://www.eevblog.com/2014/06/20/eevblog-632-solar-roadways-are-bullshit/
9315	http://documentarystorm.com/?s=burzynski	http://www.sciencebasedmedicine.org/stanislaw-burzynski-bad-medicine-a-bad-movie/
9316	http://documentarystorm.com/burzynski-cancer-is-serious-business/	http://www.sciencebasedmedicine.org/stanislaw-burzynski-bad-medicine-a-bad-movie/
9317	http://comeusmedia.wordpress.com/2014/06/20/burzynski-cancer-is-serious-business-by-documentarystorm-com/	http://www.sciencebasedmedicine.org/stanislaw-burzynski-bad-medicine-a-bad-movie/
9318	http://servetheworldtoday.com/world-citizens-travel-guide/what-is-voluntourism/	http://camelaw.wordpress.com/2014/06/20/voluntourism/
9319	http://www.couriermail.com.au/news/queensland/teaching-of-latin-to-be-revived-in-classrooms-under-federal-government-push/story-fnihsrf2-1226960586484	http://www.acara.edu.au/default.asp?_cldee=bWVyZWRpdGhkb2lnQGdtYWlsLmNvbQ%3d%3d
9320	http://kristine-claire.tumblr.com/post/88883106504/happy-fathers-day	http://camelaw.wordpress.com/2014/06/20/dating/
9321	http://www.bust.com/ninth-grade-girls-make-striking-scientific-discovery-about-cell-phones.html#.U6ToefmSzh5	http://www.pepijnvanerp.nl/2013/05/danish-school-experiment-with-wifi-routers-and-garden-cress-good-example-of-bad-science/
9322	http://rbutr.com/http://henrymakow.com	http://en.wikipedia.org/wiki/New_World_Order_(conspiracy_theory)
9324	http://www.naturalcuresnotmedicine.com/search/fluoride	https://www.google.ca/search?q=sciencebasedmedicine+fluoride&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-beta&channel=sb&gfe_rd=cr&ei=cB-lU_jZLMrP8gfEuoCACw
9325	http://archive.today/qlqA8	http://blog.hotwhopper.com/2014/02/roy-spencers-latest-deceit-and-deception.html
9326	http://wattsupwiththat.com/2014/02/10/95-of-climate-models-agree-the-observations-must-be-wrong/	http://blog.hotwhopper.com/2014/02/roy-spencers-latest-deceit-and-deception.html
9327	http://www.drroyspencer.com/2014/02/95-of-climate-models-agree-the-observations-must-be-wrong/	http://blog.hotwhopper.com/2014/02/roy-spencers-latest-deceit-and-deception.html
9328	http://dailycaller.com/2014/02/11/report-95-percent-of-global-warming-models-are-wrong/	http://blog.hotwhopper.com/2014/02/roy-spencers-latest-deceit-and-deception.html
9329	http://thefederalist.com/2014/05/06/climate-change-is-real-too-bad-accurate-climate-models-arent/	http://blog.hotwhopper.com/2014/02/roy-spencers-latest-deceit-and-deception.html
9330	http://marshall.org/climate-change/95-of-climate-models-agree-the-observations-must-be-wrong/	http://blog.hotwhopper.com/2014/02/roy-spencers-latest-deceit-and-deception.html
9331	http://www.thecommonsenseshow.com/2013/09/17/the-murdering-of-our-daughters/	http://www.snopes.com/medical/drugs/gardasil.asp
9332	http://www.maltanow.com.mt/?p=2927	http://paleo.cc/paluxy/hammer
9333	http://phyliciadelta.com/that-day-i-wore-yoga-pants-5-myths-about-modesty/	http://thesaltcollective.org/modesty-whensuitsbecomestumblingblock/
9334	http://www.bbc.com/news/entertainment-arts-27865929	http://www.sciencebasedmedicine.org/surgery-under-hypnosis/
9335	http://www.welingelichtekringen.nl/media/315038/facebook-blokkeert-account-van-vrouw-die-2-kussende-vrouwen-post.html	http://metro.co.uk/2014/05/20/facebook-criticised-for-removing-lesbian-kiss-posted-to-mark-anti-homophobia-day-4733954/
9336	https://www.facebook.com/photo.php?fbid=878548058837785&set=a.226268654065732.76517.100000477981609&type=1	http://metro.co.uk/2014/05/20/facebook-criticised-for-removing-lesbian-kiss-posted-to-mark-anti-homophobia-day-4733954/
9337	http://www.nationalreview.com/article/379188/laverne-cox-not-woman-kevin-d-williamson	http://skepchick.org/2014/06/guest-post-laverne-cox-is-a-woman-facts-are-not-subject-to-feelings/
9338	http://www.crossway.org/blog/2014/01/what-it-takes-to-make-a-worldview/	http://mad-humanist.tumblr.com/post/89583481871/on-the-greediness-of-presuppositionalist-philosophy
9339	http://www.salon.com/2014/06/05/forget_christopher_hitchens_atheism_in_america_is_undergoing_a_radical_change_partner/	http://skeptischism.com/consskep/2014/06/05/atheism-just-nothing/
9340	http://www.telegraph.co.uk/earth/environment/10916086/The-scandal-of-fiddled-global-warming-data.html	http://www.theguardian.com/environment/georgemonbiot/2011/oct/13/christopher-booker
9341	http://freethoughtblogs.com/butterfliesandwheels/2014/06/all-these-special-interest-groups/#more-14028	http://skeptischism.com/consskep/2014/06/12/let-tell-mean/
9345	http://freethoughtblogs.com/butterfliesandwheels/2014/06/all-these-special-interest-groups/	http://skeptischism.com/consskep/2014/06/12/let-tell-mean/
9349	http://www.personalitypathways.com/	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9350	http://www.truity.com/view/types	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9351	http://www.teamtechnology.co.uk/tt/t-articl/mb-simpl.htm	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9352	http://psychology.about.com/od/psychologicaltesting/a/myers-briggs-type-indicator.htm	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9353	https://www.personalitypage.com/high-level.html	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9354	https://www.mbticomplete.com/en/index.aspx	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9355	http://www.myersbriggs.org/	http://www.businessinsider.com.au/myers-briggs-personality-test-is-misleading-2014-6
9356	http://www.personalitypathways.com/	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9357	http://www.truity.com/view/types	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9358	http://www.teamtechnology.co.uk/tt/t-articl/mb-simpl.htm	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9359	http://psychology.about.com/od/psychologicaltesting/a/myers-briggs-type-indicator.htm	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9360	https://www.personalitypage.com/high-level.html	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9361	https://www.mbticomplete.com/en/index.aspx	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9362	http://www.myersbriggs.org/	http://fortune.com/2013/05/15/have-we-all-been-duped-by-the-myers-briggs-test/
9363	http://www.truity.com/view/types	http://www.theguardian.com/science/brain-flapping/2013/mar/19/myers-briggs-test-unscientific
9364	http://www.teamtechnology.co.uk/tt/t-articl/mb-simpl.htm	http://www.theguardian.com/science/brain-flapping/2013/mar/19/myers-briggs-test-unscientific
